,Unnamed: 0,ort,plz,vorwahl
10966,10966,Steinreich,15938,035452
10967,10967,Steinsberg,56379,02604
10968,10968,Steinsfeld,91628,09861
10969,10969,Steinweiler,76872,06349
10970,10970,Steinwenden,66879,06371
10971,10971,Steinwiesen,96349,09260
10972,10972,Stein-Wingert,57629,02747
10973,10973,Steißlingen,78256,07738
10974,10974,Stelle,21435,04174
10975,10975,Stelle-Wittenwurth,25795,0481
10976,10976,Stelzenberg,67705,06306
10977,10977,Stemmen,27389,04265
10978,10978,Stemshorn,49448,05443
10979,10979,Stemwede,32351,05773
10980,10980,Stendal,39576,03931
10981,10981,Stepenitztal,23936,03881
10982,10982,Stephanskirchen,83071,08036
10983,10983,Stephansposching,94569,09935
10984,10984,Sterley,23883,04545
10985,10985,Sternberg,19406,038485
10986,10986,Sternenfels,75447,07043
10987,10987,Sterup,24996,04637
10988,10988,Stetten,87778,08269
10989,10989,Stetten,67294,06352
10990,10990,Stetten,88719,07532
10991,10991,Stetten am kalten Markt,72510,07573
10992,10992,Stettfeld,96188,09522
10993,10993,Steyerberg,31595,05764
10994,10994,St. Gangloff,7629,07244
10995,10995,St. Georgen im Schwarzwald,78112,07724
10996,10996,Stiefenhofen,88167,08384
10997,10997,Stimpfach,74597,07962
10998,10998,Stinstedt,21772,04756
10999,10999,Stipsdorf,23795,04551
11000,11000,Stipshausen,55758,06785
11001,11001,St. Johann,72813,07122
11002,11002,St. Leon-Rot,68789,06227
11003,11003,St. Märgen,79274,07669
11004,11004,Stockach,78333,07771
11005,11005,Stockelsdorf,23617,04506
11006,11006,Stockem,54646,06527
11007,11007,Stockhausen-Illfurth,56472,02661
11008,11008,Stockheim,97640,09773
11009,11009,Stockheim,96342,09261
11010,11010,Stöckse,31638,05026
11011,11011,Stocksee,24326,04526
11012,11012,Stockstadt,64589,06158
11013,11013,Stockstadt am Main,63811,06027
11014,11014,Stockum-Püschen,56459,02663
11015,11015,Stödtlen,73495,07964
11016,11016,Stoetze,29597,05872
11017,11017,Stolberg,52222,02402
11018,11018,Stolberg,52223,02402
11019,11019,Stolberg,52224,02402
11020,11020,Stolk,24890,04623
11021,11021,Stollberg/Erzgebirge,9366,037605
11022,11022,Stolpe,24601,04323
11023,11023,Stolpe,19372,038728
11024,11024,Stolpe an der Peene,17391,039721
11025,11025,Stolpe auf Usedom,17406,038372
11026,11026,Stolpen,1833,038221
11027,11027,Stoltebüll,24409,04643
11028,11028,Stoltenberg,24256,04303
11029,11029,Stolzenau,31592,05761
11030,11030,Storbeck-Frankendorf,16818,033920
11031,11031,Stördorf,25554,04823
11032,11032,Störkathen,25548,04822
11033,11033,Storkow (Mark),15859,033678
11034,11034,Störnstein,92721,09602
11035,11035,Stößen,6667,06872
11036,11036,Stötten a.Auerberg,87675,08349
11037,11037,Stöttwang,87677,08345
11038,11038,St. Peter,79271,07683
11039,11039,Straelen,47638,02834
11040,11040,Strahlungen,97618,09771
11041,11041,Stralendorf,19073,0385
11042,11042,Stralsund,18435,03831
11043,11043,Stralsund,18437,03831
11044,11044,Stralsund,18439,03831
11045,11045,Strande,24229,04349
11046,11046,Strasburg (Uckermark),17335,039753
11047,11047,Straßberg,72479,07434
11048,11048,Straßenhaus,56587,02634
11049,11049,Straßkirchen,94342,09424
11050,11050,Straßlach-Dingharting,82064,08170
11051,11051,Straubenhardt,75334,07082
11052,11052,Straubing,94315,09421
11053,11053,Straufhain,98646,03685
11054,11054,Straupitz (Spreewald),15913,035473
11055,11055,Strausberg,15344,03341
11056,11056,Straußfurt,99634,036376
11057,11057,Strehla,1616,03525
11058,11058,Streithausen,57629,02747
11059,11059,Strickscheid,54597,06556
11060,11060,Striegistal,9661,037207
11061,11061,Strohkirchen,19230,038852
11062,11062,Strohn,54558,06573
11063,11063,Stromberg,55442,06724
11064,11064,Strotzbüsch,54552,06592
11065,11065,Strübbel,25792,04837
11066,11066,Struckum,25821,04671
11067,11067,Strukdorf,23815,04553
11068,11068,Strullendorf,96129,09543
11069,11069,Struppen,1796,03501
11070,11070,Strüth,56357,06772
11071,11071,Struvenhütten,24643,04194
11072,11072,Struxdorf,24891,04623
11073,11073,Stubben,23847,04534
11074,11074,Stubbendorf,18195,038205
11075,11075,Stubenberg,94166,08536
11076,11076,Stüdenitz-Schönermark,16845,033978
11077,11077,Stuer,17209,039924
11078,11078,Stühlingen,79780,07703
11079,11079,Stuhr,28816,0421
11080,11080,Stulln,92551,09435
11081,11081,Stürzelbach,57614,02684
11082,11082,Stutensee,76297,07249
11083,11083,Stuttgart,70173,0711
11084,11084,Stuttgart,70174,0711
11085,11085,Stuttgart,70176,0711
11086,11086,Stuttgart,70178,0711
11087,11087,Stuttgart,70180,0711
11088,11088,Stuttgart,70182,0711
11089,11089,Stuttgart,70184,0711
11090,11090,Stuttgart,70186,0711
11091,11091,Stuttgart,70188,0711
11092,11092,Stuttgart,70190,0711
11093,11093,Stuttgart,70191,0711
11094,11094,Stuttgart,70192,0711
11095,11095,Stuttgart,70193,0711
11096,11096,Stuttgart,70195,0711
11097,11097,Stuttgart,70197,0711
11098,11098,Stuttgart,70199,0711
11099,11099,Stuttgart,70327,0711
11100,11100,Stuttgart,70329,0711
11101,11101,Stuttgart,70372,0711
11102,11102,Stuttgart,70374,0711
11103,11103,Stuttgart,70376,0711
11104,11104,Stuttgart,70378,0711
11105,11105,Stuttgart,70435,0711
11106,11106,Stuttgart,70437,0711
11107,11107,Stuttgart,70439,0711
11108,11108,Stuttgart,70469,0711
11109,11109,Stuttgart,70499,0711
11110,11110,Stuttgart,70563,0711
11111,11111,Stuttgart,70565,0711
11112,11112,Stuttgart,70567,0711
11113,11113,Stuttgart,70569,0711
11114,11114,Stuttgart,70597,0711
11115,11115,Stuttgart,70599,0711
11116,11116,Stuttgart,70619,0711
11117,11117,Stuttgart,70629,0711
11118,11118,Stützengrün,8328,037752
11119,11119,Stuvenborn,24641,04194
11120,11120,Südbrookmerland,26624,04942
11121,11121,Südbrookmerland,26759,04925
11122,11122,Südeichsfeld,99976,036024
11123,11123,Südeichsfeld,99988,036024
11124,11124,Süderau,25361,04824
11125,11125,Süderbrarup,24392,04641
11126,11126,Suderburg,29556,05826
11127,11127,Süderdeich,25764,04823
11128,11128,Süderdorf,25782,04838
11129,11129,Süderende,25938,04681
11130,11130,Süderfahrenstedt,24890,04623
11131,11131,Südergellersen,21394,04135
11132,11132,Süderhackstedt,24852,04609
11133,11133,Süderhackstedt,24992,04607
11134,11134,Süderhastedt,25727,04830
11135,11135,Süderheistedt,25779,04836
11136,11136,Süderhöft,25876,04884
11137,11137,Süderholz,18516,038332
11138,11138,Süderlügum,25923,04663
11139,11139,Südermarsch,25813,04841
11140,11140,Südermarsch,25840,04881
11141,11141,Südharz,6536,06722
11142,11142,Südheide,29303,05054
11143,11143,Südheide,29320,05052
11144,11144,Südheide,29345,05827
11145,11145,Südliches Anhalt,6369,06041
11146,11146,Südliches Anhalt,6386,06029
11147,11147,Südliches Anhalt,6388,034976
11148,11148,Südlohn,46354,02862
11149,11149,Südmüritz,17207,039931
11150,11150,Sudwalde,27257,04247
11151,11151,Sugenheim,91438,09841
11152,11152,Sugenheim,91484,09165
11153,11153,Suhl,98527,03681
11154,11154,Suhl,98528,03681
11155,11155,Suhl,98529,03681
11156,11156,Suhlendorf,29562,05820
11157,11157,Sukow,19079,03868
11158,11158,Sukow-Levitzow,17168,039977
11159,11159,Sülfeld,23845,04535
11160,11160,Sülfeld,23867,04537
11161,11161,Sulingen,27232,04271
11162,11162,Sülm,54636,06561
11163,11163,Sülstorf,19077,038753
11164,11164,Sulza,7751,03641
11165,11165,Sulz am Neckar,72172,07454
11166,11166,Sulzbach,56379,02604
11167,11167,Sulzbach,55758,06785
11168,11168,Sulzbach am Main,63834,06028
11169,11169,Sulzbach an der Murr,71560,07193
11170,11170,Sulzbach-Laufen,74429,07976
11171,11171,Sulzbach-Rosenberg,92237,09661
11172,11172,Sulzbach/Saar,66280,06894
11173,11173,Sulzbachtal,67734,06308
11174,11174,Sulzbach (Taunus),65843,069
11175,11175,Sulzberg,87477,08376
11176,11176,Sulzburg,79295,07634
11177,11177,Sulzdorf a.d.Lederhecke,97528,09763
11178,11178,Sulzemoos,85254,08135
11179,11179,Sulzemoos,85259,08134
11180,11180,Sülzetal,39171,039205
11181,11181,Sulzfeld,97633,09761
11182,11182,Sulzfeld,75056,07269
11183,11183,Sülzfeld,98617,03693
11184,11184,Sulzfeld am Main,97320,09321
11185,11185,Sulzheim,97529,09382
11186,11186,Sulzheim,55286,06732
11187,11187,Sulzthal,97717,09704
11188,11188,Sünching,93104,09480
11189,11189,Sundern,59846,02933
11190,11190,Sundhagen,18519,038328
11191,11191,Sundhausen,99947,03603
11192,11192,Süpplingen,38373,05355
11193,11193,Süpplingenburg,38376,05355
11194,11194,Surberg,83362,08662
11195,11195,Surwold,26903,04965
11196,11196,Süsel,23701,04521
11197,11197,Süßen,73079,07162
11198,11198,Sustrum,49762,05933
11199,11199,Suthfeld,31555,05723
11200,11200,Swisttal,53913,02226
11201,11201,Sydower Fließ,16230,033362
11202,11202,Syke,28857,04242
11203,11203,Sylt,25980,04651
11204,11204,Syrgenstein,89428,09077
11205,11205,Taarstedt,24893,04622
11206,11206,Taben-Rodt,54441,06581
11207,11207,Tacherting,83342,08634
11208,11208,Taching am See,83373,08687
11209,11209,Tackesdorf,24797,04332
11210,11210,Tackesdorf,25585,04872
11211,11211,Täferrot,73527,07171
11212,11212,Tagmersheim,86704,09094
11213,11213,Talheim,74388,07133
11214,11214,Talheim,78607,07464
11215,11215,Talkau,21493,04151
11216,11216,Talling,54426,06504
11217,11217,Tambach-Dietharz,99897,036252
11218,11218,Tamm,71732,07142
11219,11219,Tangerhütte,39517,039365
11220,11220,Tangerhütte,39579,039388
11221,11221,Tangermünde,39590,039321
11222,11222,Tangstedt,25499,04101
11223,11223,Tangstedt,22889,040
11224,11224,Tann,84367,08572
11225,11225,Tanna,7922,07664
11226,11226,Tannenberg,9468,037346
11227,11227,Tännesberg,92723,09659
11228,11228,Tannhausen,73497,07964
11229,11229,Tannheim,88459,08395
11230,11230,Tann (Rhön),36142,06681
11231,11231,Tantow,16307,033332
11232,11232,Tapfheim,86660,09070
11233,11233,Tappenbeck,38479,05362
11234,11234,Tappendorf,24594,04871
11235,11235,Tarbek,24619,04323
11236,11236,Tarmstedt,27412,04283
11237,11237,Tarnow,18249,038464
11238,11238,Tarp,24963,04609
11239,11239,Tasdorf,24536,04321
11240,11240,Tastungen,37339,03605
11241,11241,Tating,25881,04862
11242,11242,Tauberbischofsheim,97941,09341
11243,11243,Tauberrettersheim,97285,09338
11244,11244,Taucha,4425,034298
11245,11245,Tauche,15848,03366
11246,11246,Tauer,3185,05154
11247,11247,Taufkirchen,82024,089
11248,11248,Taufkirchen,84416,08084
11249,11249,Taufkirchen,84574,08638
11250,11250,Taunusstein,65232,06128
11251,11251,Taura,9249,03724
11252,11252,Tautenburg,7778,07835
11253,11253,Tautendorf,7646,07245
11254,11254,Tautenhain,7639,036601
11255,11255,Tawern,54456,06501
11256,11256,Techelsdorf,24220,04347
11257,11257,Techentin,19399,038732
11258,11258,Tecklenburg,49545,05455
11259,11259,Tegau,7907,036648
11260,11260,Tegernheim,93105,09403
11261,11261,Tegernsee,83684,08022
11262,11262,Teichland,3185,05154
11263,11263,Teichwitz,7570,036603
11264,11264,Teisendorf,83317,08666
11265,11265,Teisendorf,83364,08666
11266,11266,Teising,84576,08633
11267,11267,Teisnach,94244,09921
11268,11268,Teistungen,37339,03605
11269,11269,Teldau,19273,038845
11270,11270,Telgte,48291,02504
11271,11271,Tellig,56858,06542
11272,11272,Tellingstedt,25782,04838
11273,11273,Teltow,14513,03328
11274,11274,Temmels,54441,06581
11275,11275,Temmen-Ringenwalde,17268,039886
11276,11276,Temnitzquell,16818,033920
11277,11277,Temnitztal,16845,033978
11278,11278,Templin,17268,039886
11279,11279,Tengen,78250,07736
11280,11280,Teningen,79312,07641
11281,11281,Teningen,79331,07641
11282,11282,Tensbüttel-Röst,25767,04835
11283,11283,Tensfeld,23824,04557
11284,11284,Teschenmoschel,67806,06361
11285,11285,Tespe,21395,04176
11286,11286,Tessin,18195,038205
11287,11287,Tessin b. Boizenburg,19258,038847
11288,11288,Testorf-Steinfort,23936,03881
11289,11289,Tetenbüll,25882,04862
11290,11290,Tetenhusen,24817,04336
11291,11291,Teterow,17166,03996
11292,11292,Tettau,96355,09269
11293,11293,Tettau,1945,035752
11294,11294,Tettenweis,94167,08531
11295,11295,Tettnang,88069,07528
11296,11296,Tettnang,88079,07543
11297,11297,Teublitz,93158,09471
11298,11298,Teuchern,6682,06881
11299,11299,Teugn,93356,09405
11300,11300,Teunz,92552,09671
11301,11301,Teupitz,15755,033766
11302,11302,Teuschnitz,96358,09268
11303,11303,Teutschenthal,6179,0345
11304,11304,Thaden,25557,04872
11305,11305,Thaining,86943,08194
11306,11306,Thale,6502,039487
11307,11307,Thaleischweiler-Fröschen,66987,06334
11308,11308,Thalfang,54424,06504
11309,11309,Thalhausen,56584,02639
11310,11310,Thalheim/Erzgebirge,9380,03721
11311,11311,Thallichtenberg,66871,06384
11312,11312,Thallwitz,4808,034261
11313,11313,Thalmassing,93107,09453
11314,11314,Thalmässing,91177,09173
11315,11315,Thalwenden,37318,036083
11316,11316,Thandorf,19217,038872
11317,11317,Thannhausen,86470,08281
11318,11318,Thanstein,92554,09976
11319,11319,Tharandt,1737,039775
11320,11320,Thedinghausen,27321,04204
11321,11321,Theilenhofen,91741,09834
11322,11322,Theilheim,97288,09303
11323,11323,Theisbergstegen,66871,06384
11324,11324,Theisseil,92637,0961
11325,11325,Thelkow,18195,038205
11326,11326,Themar,98660,036873
11327,11327,Theres,97531,09521
11328,11328,Thermalbad Wiesenbad,9488,03733
11329,11329,Theuma,8541,08764
11330,11330,Thiendorf,1561,03522
11331,11331,Thierhaupten,86672,08276
11332,11332,Thierschneck,7774,07807
11333,11333,Thiersheim,95707,09235
11334,11334,Thierstein,95199,09235
11335,11335,Tholey,66636,06853
11336,11336,Thomasburg,21401,05859
11337,11337,Thomm,54317,06500
11338,11338,Thonhausen,4626,034491
11339,11339,Thörlingen,56291,06746
11340,11340,Thörnich,54340,06507
11341,11341,Thuine,49832,05902
11342,11342,Thulendorf,18184,038204
11343,11343,Thum,9419,037297
11344,11344,Thumby,24351,04352
11345,11345,Thundorf i.UFr.,97711,09733
11346,11346,Thüngen,97289,09360
11347,11347,Thüngersheim,97291,09364
11348,11348,Thür,56743,02652
11349,11349,Thürkow,17168,039977
11350,11350,Thurmansbang,94169,08544
11351,11351,Thurnau,95349,09271
11352,11352,Thyrnau,94136,08501
11353,11353,Tiddische,38473,05366
11354,11354,Tiefenbach,84184,0871
11355,11355,Tiefenbach,94113,08509
11356,11356,Tiefenbach,93464,09673
11357,11357,Tiefenbach,55471,06761
11358,11358,Tiefenbach,88422,07582
11359,11359,Tiefenbronn,75233,07234
11360,11360,Tiefenthal,55546,0671
11361,11361,Tiefenthal,67311,06351
11362,11362,Tielen,24803,04333
11363,11363,Tielenhemme,25794,04803
11364,11364,Timmaspe,24644,04392
11365,11365,Timmendorfer Strand,23669,04503
11366,11366,Tinningstedt,25917,04662
11367,11367,Tirpersdorf,8606,037421
11368,11368,Tirschenreuth,95643,09631
11369,11369,Tissa,7646,07245
11370,11370,Tiste,27419,04282
11371,11371,Titisee-Neustadt,79822,07669
11372,11372,Titting,85135,08423
11373,11373,Tittling,94104,08504
11374,11374,Tittmoning,84529,08683
11375,11375,Titz,52445,02461
11376,11376,Toddin,19230,038852
11377,11377,Todenbüttel,24819,04874
11378,11378,Todendorf,22965,04534
11379,11379,Todenroth,55481,06763
11380,11380,Todesfelde,23826,04558
11381,11381,Todtenweis,86447,08237
11382,11382,Todtmoos,79682,07674
11383,11383,Todtnau,79674,07671
11384,11384,Töging am Inn,84513,08631
11385,11385,Tolk,24894,04622
11386,11386,Tömmelsdorf,7819,07462
11387,11387,Tönisvorst,47918,02152
11388,11388,Tonna,99958,036042
11389,11389,Tonndorf,99438,036458
11390,11390,Tönning,25832,04833
11391,11391,Töpen,95183,09295
11392,11392,Topfstedt,99718,036370
11393,11393,Toppenstedt,21442,04173
11394,11394,Torgau,4860,02553
11395,11395,Torgau,4861,02568
11396,11396,Torgelow,17358,03976
11397,11397,Torgelow am See,17192,03991
11398,11398,Tornesch,25436,04122
11399,11399,Tostedt,21255,04180
11400,11400,Tosterglope,21371,05851
11401,11401,Tottleben,99947,03603
11402,11402,Traben-Trarbach,56841,06541
11403,11403,Trabitz,92724,09644
11404,11404,Train,93358,09444
11405,11405,Traisen,55595,0671
11406,11406,Traitsching,93455,09974
11407,11407,Tramm,19089,0385
11408,11408,Tramm,21516,04151
11409,11409,Trappenkamp,24610,04323
11410,11410,Trappstadt,97633,09761
11411,11411,Trassem,54441,06581
11412,11412,Trassenheide,17449,038371
11413,11413,Traunreut,83301,08669
11414,11414,Traunreut,83368,08669
11415,11415,Traunreut,83371,08621
11416,11416,Traunreut,83374,08669
11417,11417,Traunstein,83278,0861
11418,11418,Trausnitz,92555,09655
11419,11419,Trautskirchen,90619,09107
11420,11420,Travenbrück,23843,04531
11421,11421,Travenhorst,23827,04559
11422,11422,Traventhal,23795,04551
11423,11423,Trebbin,14959,033731
11424,11424,Trebel,29494,05848
11425,11425,Treben,4617,03447
11426,11426,Trebendorf - Trjebin,2959,05872
11427,11427,Trebgast,95367,09227
11428,11428,Trebra,99718,036370
11429,11429,Trebsen/Mulde,4687,034383
11430,11430,Trebur,65468,06147
11431,11431,Trechtingshausen,55413,06721
11432,11432,Treffelstein,93492,09673
11433,11433,Treffurt,99830,036926
11434,11434,Treia,24896,04626
11435,11435,Treis-Karden,56253,02672
11436,11436,Tremsbüttel,22967,04531
11437,11437,Trendelburg,34388,05675
11438,11438,Trennewurth,25693,04853
11439,11439,Trent,18569,038305
11440,11440,Treplin,15236,0335
11441,11441,Treuchtlingen,91757,09142
11442,11442,Treuen,8233,08151
11443,11443,Treuenbrietzen,14929,033748
11444,11444,Triberg im Schwarzwald,78098,07722
11445,11445,Tribsees,18465,038320
11446,11446,Triebel,8606,037421
11447,11447,Triefenstein,97855,09395
11448,11448,Trier,54290,0651
11449,11449,Trier,54292,0651
11450,11450,Trier,54293,0651
11451,11451,Trier,54294,0651
11452,11452,Trier,54295,0651
11453,11453,Trier,54296,0651
11454,11454,Trierscheid,53520,02695
11455,11455,Trierweiler,54311,0651
11456,11456,Triftern,84371,08562
11457,11457,Triglitz,16949,033981
11458,11458,Trimbs,56753,02654
11459,11459,Trimport,54636,06561
11460,11460,Trinwillershagen,18320,038225
11461,11461,Trippstadt,67705,06306
11462,11462,Triptis,7819,07462
11463,11463,Trittau,22946,04154
11464,11464,Trittenheim,54349,06507
11465,11465,Tröbitz,3253,035322
11466,11466,Tröbnitz,7646,07245
11467,11467,Tröchtelborn,99869,036202
11468,11468,Trochtelfingen,72818,07124
11469,11469,Trockenborn-Wolfersdorf,7646,07245
11470,11470,Trogen,95183,09295
11471,11471,Troisdorf,53840,02241
11472,11472,Troisdorf,53842,02241
11473,11473,Troisdorf,53844,02241
11474,11474,Trollenhagen,17039,0395
11475,11475,Tröndel,24321,04381
11476,11476,Trossin,4880,034223
11477,11477,Trossingen,78647,07425
11478,11478,Tröstau,95709,09232
11479,11479,Trostberg,83308,08621
11480,11480,Trulben,66957,06331
11481,11481,Trunkelsberg,87779,08331
11482,11482,Tschernitz,3130,05136
11483,11483,Tschirn,96367,09268
11484,11484,Tübingen,72070,07071
11485,11485,Tübingen,72072,07071
11486,11486,Tübingen,72074,07071
11487,11487,Tübingen,72076,07071
11488,11488,Tuchenbach,90587,0911
11489,11489,Tülau,38474,05833
11490,11490,Tümlauer Koog,25881,04862
11491,11491,Tunau,79677,07673
11492,11492,Tuningen,78609,07464
11493,11493,Tuntenhausen,83104,08065
11494,11494,Türkenfeld,82299,08193
11495,11495,Türkheim,86842,08245
11496,11496,Turnow-Preilack,3185,05154
11497,11497,Tussenhausen,86874,08261
11498,11498,Tüßling,84577,08633
11499,11499,Tutow,17129,039999
11500,11500,Tüttendorf,24214,04346
11501,11501,Tüttleben,99869,036202
11502,11502,Tuttlingen,78532,07461
11503,11503,Tutzing,82327,08158
11504,11504,Tützpatz,17091,039602
11505,11505,Twedt,24894,04622
11506,11506,Twist,49767,05936
11507,11507,Twistetal,34477,05631
11508,11508,Twistringen,27239,04243
11509,11509,Tyrlaching,84558,08634
11510,11510,Übach-Palenberg,52531,02451
11511,11511,Übereisenbach,54689,06550
11512,11512,Überherrn,66802,06836
11513,11513,Überlingen,88662,07551
11514,11514,Übersee,83236,08642
11515,11515,Ubstadt-Weiher,76698,07251
11516,11516,Uchte,31600,05763
11517,11517,Üchtelhausen,97532,09724
